year,Country,AirTemp,Humidity,Pressure,TrackTemp,WindSpeed,Rainfall
2022,Italian,28.885234899328864,33.275838926174494,994.4879194630872,43.52751677852349,0.3429530201342281,False
2022,Monaco,20.760740740740744,61.42444444444444,1015.5711111111108,37.59555555555556,0.3162962962962963,False
2022,British,29.4,37.202173913043474,1007.246195652174,50.93152173913043,0.3179347826086957,False
2022,Brazilian,23.1373417721519,60.10126582278481,926.9303797468356,51.56139240506329,0.3917721518987342,False
2022,Chinese,19.13860759493671,61.947468354430384,1023.131012658228,21.75696202531645,0.2905063291139241,False
2022,United States,28.148447204968942,61.19254658385093,992.1298136645962,37.47080745341616,0.8540372670807453,False
2022,Mexican,21.206707317073167,31.2109756097561,784.2134146341463,47.579268292682926,0.3664634146341464,False
2022,Australian,20.96602564102564,49.73076923076923,934.7211538461538,33.18397435897436,0.348076923076923,False
2022,Azerbaijan,24.17093023255814,55.80523255813954,1014.7308139534885,38.31453488372093,0.2837209302325581,False
2022,Hungarian,27.226701570680625,68.61570680628273,977.6308900523562,37.822513089005234,0.5675392670157068,False
2022,Spanish,22.203076923076924,57.55307692307692,993.5746153846156,32.9223076923077,0.4576923076923077,False
2022,Austrian,20.96602564102564,49.73076923076923,934.7211538461538,33.18397435897436,0.348076923076923,False
2022,Belgian,13.012413793103448,96.43586206896552,970.2217241379312,15.258620689655173,0.5113793103448276,True
2022,Canadian,24.17093023255814,55.80523255813954,1014.7308139534885,38.31453488372093,0.2837209302325581,False
2022,Bahrain,23.617791411042944,29.49079754601227,1010.385889570552,28.61042944785276,0.3049079754601227,False
2022,Russian,20.25592105263158,35.13815789473684,939.7125,30.74671052631579,1.2552631578947369,False
2022,German,25.43540372670808,59.49068322981366,1009.9012422360248,47.14968944099379,1.529192546583851,False
2022,French,30.164843750000003,47.734375,967.9078125,54.46171875,1.94609375,False
2022,Japanese,16.717647058823534,86.21176470588236,1015.7062745098038,19.930588235294117,2.04078431372549,True
2022,Abu Dhabi,28.575483870967748,61.68387096774194,1013.5206451612902,34.31032258064516,2.608387096774193,False
2022,Singapore,26.23254901960784,87.44705882352942,1008.1439215686274,28.973333333333333,0.9298039215686276,True
2022,Italian,27.73469387755102,33.14965986394558,993.3401360544218,43.13877551020408,1.3612244897959185,False
2022,Monaco,22.27469387755102,75.66530612244898,1002.9922448979592,31.038367346938774,0.9902040816326528,False
2022,British,18.25320197044335,59.748768472906406,1002.3581280788176,30.026108374384236,1.4561576354679802,False
2022,Brazilian,23.01077844311377,76.07784431137725,922.160479041916,46.04910179640718,1.444311377245509,False
2022,Chinese,16.717647058823534,86.21176470588236,1015.7062745098038,19.930588235294117,2.04078431372549,True
2022,United States,29.28529411764706,49.62352941176471,991.1994117647056,35.523529411764706,5.487058823529411,False
2022,Mexican,24.312727272727276,34.442424242424245,780.4072727272726,41.68909090909092,1.336969696969697,False
2022,Australian,26.69743589743589,43.65384615384615,1014.2461538461536,37.40833333333334,1.8128205128205128,False
2022,Azerbaijan,25.43540372670808,59.49068322981366,1009.9012422360248,47.14968944099379,1.529192546583851,False
2022,Hungarian,18.55988023952096,69.31736526946108,985.5814371257484,26.720958083832333,4.0341317365269465,False
2022,Spanish,36.56585365853658,7.109756097560975,996.0158536585366,48.957317073170735,3.488414634146341,False
2022,Austrian,20.25592105263158,35.13815789473684,939.7125,30.74671052631579,1.2552631578947369,False
2022,Belgian,21.78717948717949,40.51923076923077,971.0519230769228,36.08397435897436,1.5192307692307692,False
2022,Canadian,20.762962962962963,28.925925925925927,1012.4012345679012,41.26111111111111,3.552469135802469,False
