,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
61,208.24,293.46,394.43,210.21,573.5,400.34,412.22,151.95,415.2,1714.97,105.87,,36.21,269.38,591.22,314.36,253.04,335.01,184.32
62,345.66,103.97,338.58,323.16,390.58,212.18,135.39,512.31,396.01,1042.81,315.23,,523.94,555.1,429.31,119.89,203.53,574.43,527.97
63,259.83,106.33,285.28,196.62,497.53,87.63,803.63,325.6,305.02,1856.23,183.63,,222.07,381.62,785.35,392.55,1380.18,512.56,486.12
64,135.82,257.01,547.87,66.59,394.99,234.0,618.67,250.2,459.64,1867.31,485.9,,77.38,70.84,1092.19,301.33,1075.42,460.27,433.04
65,335.9,348.51,486.1,500.71,933.68,204.67,564.99,581.34,384.6,2234.08,395.23,,490.55,486.19,1865.56,224.44,690.85,32.35,230.4
66,286.23,294.2,21.04,248.74,532.45,498.71,380.46,496.06,320.58,2017.28,446.27,,397.41,412.2,655.52,327.24,235.85,177.98,227.22
67,240.1,255.2,96.97,494.96,327.36,541.32,383.28,348.51,495.44,2320.53,372.7,,317.05,384.22,486.13,158.65,635.67,207.64,140.18
68,549.0,429.47,276.65,410.65,818.01,375.42,166.21,296.86,437.65,428.18,310.35,,595.64,301.5,1128.18,366.12,383.46,171.99,484.1
69,494.32,27.58,212.42,266.68,459.16,238.6,550.29,597.0,383.86,727.81,539.55,,503.61,950.93,1053.48,355.76,881.15,226.07,289.58
70,424.07,144.17,1287.71,611.43,325.07,674.38,579.23,519.13,160.85,564.62,517.87,,421.31,833.01,564.29,261.79,649.3,1658.78,223.45
71,314.39,188.67,1132.24,458.86,401.17,602.79,327.85,482.02,44.26,1057.99,458.35,,355.82,655.9,1066.88,627.43,506.35,1414.68,2245.17
72,223.19,135.3,715.11,331.47,274.5,468.9,227.57,184.7,167.72,1037.37,231.88,,529.07,443.47,1023.38,496.82,431.63,1319.24,2301.71
73,227.32,597.7,363.12,370.08,284.69,350.8,43.97,51.42,283.61,1127.95,108.04,,252.23,782.17,618.97,409.73,632.01,1207.42,2195.26
74,245.24,356.12,411.75,540.68,215.49,506.04,430.31,172.19,211.59,351.27,98.67,,121.46,606.34,516.79,336.35,536.32,228.87,2111.72
75,186.12,145.87,695.06,507.07,481.07,557.47,267.82,230.38,5.01,1103.03,314.19,,1.95,897.89,915.36,393.45,1435.78,527.49,2517.0
76,103.67,528.32,380.52,101.03,403.3,521.12,102.82,191.68,403.16,994.49,226.28,,128.55,774.45,684.4,515.79,386.9,385.63,2565.06
77,679.72,365.99,93.18,3.84,339.47,269.14,224.06,348.65,543.08,637.21,301.97,,466.14,233.91,10.37,477.0,54.84,328.46,544.37
78,584.59,121.09,1143.5,203.03,519.22,159.44,344.93,208.93,397.15,564.56,398.15,,353.85,402.45,952.63,264.92,539.08,601.91,407.06
79,338.15,665.57,894.21,576.16,439.56,355.85,200.85,2558.62,671.97,998.06,277.5,,178.07,311.29,777.51,30.67,436.28,812.94,607.81
80,27.9,525.01,683.99,386.56,382.56,268.81,139.86,2687.88,567.12,761.2,117.27,,297.79,189.88,616.31,269.24,341.95,628.84,479.78
81,655.19,377.51,460.89,309.3,91.13,2249.8,323.63,538.09,396.78,653.56,633.72,,196.62,186.33,2025.06,337.04,456.1,569.96,414.81
82,468.85,226.1,296.16,460.45,309.64,2196.07,273.41,564.88,701.23,446.97,699.3,,195.75,2248.99,2116.04,245.11,2098.86,558.87,314.12
83,391.52,536.2,178.17,302.27,137.23,2147.89,223.96,551.02,606.4,555.1,730.66,,2046.87,2315.91,2159.27,97.01,2155.78,459.1,575.99
84,760.01,452.58,60.16,642.88,751.61,2067.63,513.55,350.71,445.66,43.07,722.19,,2098.44,2154.78,2198.87,2096.8,2220.29,496.48,508.34
85,651.47,75.02,556.48,422.54,608.81,2303.13,453.58,914.74,733.22,1715.79,626.68,,2201.87,2099.25,1270.46,2052.72,2119.33,29.84,504.95
86,515.29,270.16,411.54,335.61,455.41,2391.27,393.22,1295.98,570.55,1867.91,558.64,,2309.93,2406.87,1035.74,1995.15,2040.92,158.78,212.1
87,324.46,47.6,544.17,259.07,218.99,391.12,143.95,372.7,462.34,1866.35,488.55,,2091.92,2421.21,934.2,2121.77,2211.71,325.49,98.04
88,180.16,279.63,411.96,900.68,611.93,691.85,97.82,283.61,339.88,1903.41,312.42,,2231.19,601.07,683.45,426.27,1076.56,369.69,342.95
89,527.87,145.75,37.0,946.44,444.23,594.37,206.17,647.96,14.86,1947.32,512.25,,632.97,659.97,587.41,606.64,951.75,284.61,225.15
90,369.14,180.38,452.19,945.26,243.3,353.61,298.44,484.08,476.13,1260.29,650.45,,377.59,421.75,431.48,515.6,538.84,2115.91,426.11
91,437.17,2187.94,341.95,943.5,570.66,1114.26,112.2,631.76,420.32,1143.4,501.72,,1020.94,908.42,902.21,289.57,442.63,2072.5,655.46
92,227.57,2127.47,463.74,525.75,476.32,992.47,43.69,190.25,244.11,524.7,459.27,,884.2,673.62,913.78,748.62,960.15,2033.35,558.24
93,59.23,2032.54,420.22,411.69,396.09,883.37,347.07,171.27,340.24,620.42,704.03,,686.17,585.61,738.86,656.66,714.67,1574.68,557.96
94,602.26,1965.88,133.22,589.61,608.76,700.46,767.83,707.45,2274.53,683.79,629.56,,601.38,372.7,854.77,368.43,610.01,2511.16,482.3
95,507.07,1661.93,501.83,524.68,488.14,554.4,531.05,456.19,2322.12,904.26,209.31,,995.77,711.21,642.85,419.97,548.78,2458.11,144.85
96,404.45,1768.46,398.96,441.31,428.37,21.06,394.14,189.88,2155.57,940.01,393.55,,690.71,608.76,657.57,507.07,398.03,362.33,498.13
97,255.9,183.63,309.97,96.03,98.04,284.62,553.79,519.34,2409.62,733.49,228.4,,873.05,894.85,994.92,407.06,595.8,1091.76,426.45
98,971.56,330.6,2.08,119.11,224.57,726.85,621.15,2274.88,2426.19,575.6,188.89,,759.8,773.06,895.68,347.02,539.42,977.58,109.54
99,2111.72,60.72,678.09,308.91,362.83,578.14,376.18,2207.72,916.45,462.21,55.22,,633.16,138.96,621.33,229.72,499.86,782.87,522.39
100,2057.41,556.52,584.89,439.27,221.19,736.32,705.6,2096.03,525.3,1351.59,515.63,,424.84,479.11,813.85,122.71,210.02,622.3,497.57
101,1975.01,484.43,498.79,264.84,59.03,630.96,574.21,2010.66,501.26,1103.69,2212.27,,169.19,287.49,717.78,84.27,92.43,474.91,282.54
102,1941.18,353.99,294.63,201.55,2287.69,520.9,497.47,2419.63,770.02,885.99,2269.35,,418.82,160.61,1584.66,272.67,587.2,726.94,89.45
103,1926.55,305.69,569.75,2205.06,2242.43,243.12,319.67,406.13,672.85,707.05,2283.23,,818.32,609.89,1379.19,236.05,482.11,641.87,273.78
104,1572.98,174.19,400.17,2078.06,2134.4,949.87,389.4,561.85,529.21,590.87,2230.5,,922.2,622.52,1117.1,161.59,302.42,562.15,213.56
105,317.41,331.75,122.25,2045.72,2051.88,878.5,561.26,479.28,628.72,779.73,2102.62,,900.74,433.67,1004.36,456.1,186.92,528.3,462.44
106,609.71,499.62,127.18,2019.64,2406.32,621.34,512.56,58.58,628.58,916.82,2575.96,,257.77,354.35,904.82,669.5,449.13,472.0,305.27
107,431.48,114.64,307.4,1686.3,369.16,235.68,594.41,1052.95,545.74,992.09,2584.36,,414.22,859.25,741.47,441.35,536.22,654.37,380.52
108,292.37,18.46,230.24,229.33,300.8,464.44,459.41,819.81,384.75,876.33,265.84,,264.57,755.41,640.77,439.64,532.98,582.03,303.61
109,1231.59,187.82,292.47,138.14,670.68,148.99,1.83,557.93,155.85,648.0,453.02,,444.83,661.0,680.7,286.06,366.12,311.2,381.31
110,1389.82,37.18,2137.72,580.74,503.61,375.42,274.76,446.89,492.09,661.35,316.35,,352.86,516.7,912.08,1135.42,615.54,216.38,326.2
111,1463.43,611.31,2078.06,330.6,429.25,297.99,611.31,343.99,278.64,393.69,1277.3,,271.5,629.89,899.2,1089.19,423.32,316.23,281.2
112,1339.3,285.6,1983.56,198.89,266.67,227.1,426.31,217.95,206.65,611.76,1184.3,,596.37,515.49,745.63,1059.89,705.6,176.69,495.44
113,588.47,214.26,1575.9,827.51,625.6,412.26,346.94,602.02,473.51,671.76,989.39,,500.21,611.43,1086.42,1032.35,612.9,366.65,435.84
114,386.73,184.5,1571.67,485.73,549.15,347.16,35.41,523.48,574.62,1042.54,672.09,,414.81,931.7,977.05,482.48,545.97,288.16,380.39
115,491.38,58.23,1758.49,410.3,475.0,519.22,1867.55,526.68,480.68,1033.89,421.31,,295.82,783.3,672.61,410.3,463.56,378.37,84.03
116,241.78,413.62,443.35,348.98,527.46,451.69,1978.19,174.83,395.23,509.1,717.98,,609.73,318.24,1033.21,514.55,393.89,317.15,141.45
117,585.84,329.15,239.28,522.49,327.13,72.04,2178.28,29.23,797.58,1125.4,504.95,,530.51,535.08,836.96,445.15,731.85,269.14,205.5
118,444.01,361.85,624.75,409.71,260.7,45.04,2198.13,561.11,695.17,532.5,356.45,,262.09,429.31,535.07,632.7,547.87,555.01,124.67
119,410.55,309.97,419.56,202.3,227.27,341.02,2100.8,460.19,604.21,1223.82,776.66,,127.86,172.37,212.57,456.67,503.89,499.57,424.24
120,198.06,260.29,132.7,89.63,202.54,238.3,1937.89,229.25,472.99,781.09,654.37,,2.45,495.72,268.5,228.99,285.39,442.3,327.16
121,81.18,458.31,129.9,251.04,140.88,147.18,2016.82,564.9,681.16,683.01,367.62,,236.73,405.51,1133.23,301.1,150.36,128.54,442.63
122,290.47,397.75,605.67,375.68,215.1,518.89,635.63,259.76,534.96,590.87,86.87,,831.05,316.35,962.7,285.6,94.22,322.45,329.91
123,214.55,150.78,519.47,275.66,252.25,198.29,140.9,2575.79,356.27,680.34,336.96,,714.99,238.6,673.57,218.51,514.07,226.14,587.02
124,143.8,263.73,435.02,83.48,184.22,480.09,142.31,622.92,22.07,920.74,253.04,,437.25,450.31,563.29,160.61,299.43,137.23,547.36
125,328.64,297.61,308.29,389.14,522.97,403.33,655.15,508.67,540.08,1454.13,134.1,,1277.32,376.99,742.32,437.94,217.52,74.83,482.48
126,161.0,136.99,55.88,26.23,423.29,274.25,516.7,552.69,433.28,796.19,422.22,,1891.73,317.15,638.42,246.74,2565.93,1136.46,327.95
127,322.05,363.12,505.01,350.71,352.63,828.33,165.3,201.42,244.98,532.04,268.57,,1880.12,509.27,447.03,510.1,2133.08,1022.59,521.3
128,237.98,242.75,438.64,270.09,297.79,722.97,460.27,1031.15,470.52,732.98,133.22,,2213.87,471.01,1316.76,409.25,1662.88,920.06,460.24
129,176.27,461.88,157.49,202.24,430.36,631.74,245.18,1051.79,403.33,646.28,325.6,,2093.8,86.83,1074.14,242.67,638.19,825.65,81.03
130,642.71,772.76,273.7,689.25,372.78,511.86,278.32,1133.47,319.2,461.22,498.13,,662.4,30.62,846.81,573.5,731.09,672.57,174.4
131,322.72,255.6,175.91,602.79,40.6,377.51,40.66,503.61,455.59,1279.1,420.73,,403.12,248.9,747.03,491.27,517.81,544.14,402.49
132,275.9,658.83,159.73,433.63,270.55,584.44,164.6,633.23,376.47,1139.03,358.63,,237.19,256.02,494.09,408.34,1306.01,523.89,225.43
133,231.53,515.35,307.3,369.8,102.27,521.4,236.18,669.78,318.86,1008.24,502.83,,716.05,183.97,737.13,344.88,1324.2,376.94,283.44
134,503.89,429.63,231.23,602.02,172.17,123.49,164.53,523.68,460.27,776.04,441.39,,606.64,106.18,483.08,498.53,1214.95,316.35,265.27
135,443.23,315.83,181.02,503.83,95.11,177.98,89.45,231.81,404.58,443.65,191.86,,339.22,403.16,647.0,439.47,1023.52,208.72,199.46
136,37.57,510.41,338.24,507.18,1555.95,297.44,617.94,86.16,185.46,663.72,63.44,,654.49,1757.96,442.23,322.17,661.0,520.15,361.36
137,301.65,392.04,169.76,414.12,1286.86,191.68,383.12,203.45,67.04,376.18,212.57,,402.75,1465.58,660.17,186.87,920.45,452.16,308.29
138,248.08,225.97,334.88,99.0,1161.77,260.58,269.51,523.07,43.65,584.44,150.85,,1105.44,1232.86,409.13,54.47,685.85,35.98,259.33
139,189.88,85.25,252.9,120.55,934.2,2299.49,163.54,322.25,290.57,516.54,100.87,,1073.67,1122.19,69.83,261.86,106.19,632.05,491.29
140,109.04,283.61,182.3,231.86,601.35,2134.24,455.42,193.66,211.44,168.54,390.76,,906.58,736.85,647.53,190.86,698.44,531.19,424.83
141,1442.11,182.99,543.89,460.63,514.78,2052.63,379.87,330.16,139.91,697.87,2448.06,,665.12,1274.19,530.07,33.99,468.74,514.63,61.98
142,1153.7,208.28,450.31,358.0,292.37,2019.64,691.44,178.55,442.17,603.29,1968.23,,579.52,1045.53,325.15,888.58,117.75,446.01,162.37
143,904.82,2072.5,309.05,274.99,1271.96,2271.61,428.44,518.38,794.2,319.17,1895.24,,415.53,949.23,190.86,757.68,591.22,615.57,231.37
144,701.9,1945.27,563.58,425.27,1084.31,2357.37,359.12,425.51,647.24,447.72,1600.93,,160.08,785.29,503.69,660.45,494.08,534.8,175.31
145,521.67,1915.76,484.08,352.15,756.21,294.64,306.62,343.51,517.9,545.14,1127.28,,170.84,995.77,901.73,459.02,342.95,438.58,1639.25
146,439.64,1655.84,162.26,616.54,430.43,518.64,471.14,750.22,644.9,708.66,444.83,,426.31,495.44,746.54,311.39,345.13,200.8,1480.86
147,301.5,1695.3,31.5,531.51,525.88,437.45,552.72,483.13,468.04,427.7,380.52,,317.18,854.67,613.87,601.38,597.14,318.18,978.94
148,1136.41,1770.99,203.47,247.01,438.56,351.45,487.14,339.02,775.23,855.38,322.05,,164.33,342.05,364.12,525.01,491.36,211.29,575.47
149,916.23,257.94,247.09,271.27,349.6,789.11,143.18,625.6,675.79,737.27,825.3,,776.72,545.08,733.08,454.18,398.19,145.98,403.33
150,728.14,352.94,179.05,17.08,506.4,683.99,32.06,540.94,422.12,629.58,659.59,,363.74,302.42,570.73,522.59,568.54,631.13,352.19
151,521.56,155.23,642.26,97.82,273.38,541.06,73.64,473.0,727.79,414.23,592.77,,689.86,1920.98,409.88,499.72,403.3,368.12,680.27
152,744.9,735.08,515.84,374.69,117.75,398.86,218.66,237.47,568.59,588.64,472.35,,383.12,1982.28,1109.9,950.1,618.97,254.65,592.02
153,540.83,641.96,32.95,261.97,179.61,328.7,176.29,2.43,529.64,530.51,369.45,,243.75,2153.98,983.74,861.88,533.73,651.06,460.12
154,449.69,515.29,403.73,200.73,326.3,596.02,98.27,213.34,396.19,347.7,831.17,,408.47,2408.16,869.5,691.08,463.18,587.7,398.86
155,705.65,379.94,563.94,1309.06,313.28,511.41,734.86,329.14,141.0,231.14,748.3,,309.26,2407.34,667.74,94.44,403.76,237.82,630.08
156,608.38,99.24,910.57,1002.26,238.17,342.74,612.2,245.11,674.71,119.27,557.47,,233.14,729.16,522.24,3.16,219.16,795.15,558.79
157,415.53,531.51,975.78,722.27,7.94,101.64,285.39,114.78,462.14,414.4,111.67,,660.35,644.05,689.22,318.18,89.63,303.67,495.44
158,523.07,334.25,927.11,168.63,115.35,107.46,263.86,463.07,205.82,314.37,773.88,,567.12,489.15,70.67,191.85,28.97,673.8,95.85
159,428.31,295.97,825.05,384.22,263.58,988.18,195.0,756.69,2321.61,230.24,663.18,,517.38,1117.85,585.63,290.39,234.34,569.55,81.53
160,265.83,11.21,573.5,314.94,352.94,841.14,134.04,504.81,2228.37,552.92,379.78,,438.23,891.99,498.57,380.64,145.0,531.51,385.61
161,2180.89,285.62,339.02,639.71,270.75,413.4,337.24,265.52,2406.31,642.18,457.19,,369.45,792.72,726.09,301.5,1246.14,623.57,224.3
162,2291.41,204.83,465.39,570.66,429.84,247.09,288.45,379.76,2413.92,502.81,371.69,,554.03,584.92,473.86,240.63,268.57,528.86,465.81
163,2318.13,181.02,659.12,375.1,359.99,204.52,469.05,647.13,406.13,617.23,288.58,,520.12,732.76,354.12,546.67,633.67,91.33,2117.62
164,2222.4,104.63,506.07,557.63,304.77,293.34,407.22,349.3,306.56,517.81,21.8,,331.37,623.42,39.03,462.3,613.31,303.36,2075.01
165,2079.81,387.14,1076.63,486.14,629.28,152.94,2.93,1295.07,718.67,428.49,117.0,,174.94,675.77,591.22,391.42,516.17,2045.63,2005.48
166,1612.04,253.66,952.43,528.24,445.01,341.37,118.25,1218.06,645.43,788.3,2090.45,,69.73,902.33,373.69,506.01,1113.87,2003.99,415.81
167,2432.54,428.49,758.56,426.34,198.06,252.25,227.23,1083.44,468.85,584.89,2190.74,,179.87,653.77,278.64,441.39,981.51,1970.77,620.89
168,346.65,348.55,406.23,170.6,21.76,579.9,333.68,764.41,803.63,500.96,2234.71,,342.95,557.92,218.36,142.55,750.02,269.9,573.51
169,572.4,210.12,32.84,414.4,722.13,424.47,319.26,718.04,691.44,563.41,2271.0,,257.88,354.85,405.33,22.07,496.06,518.38,424.25
170,485.32,589.88,95.21,342.95,315.27,360.48,75.67,579.52,606.4,526.67,2114.05,,98.6,561.11,655.38,295.16,422.71,378.32,556.32
171,277.68,507.1,433.28,486.63,207.01,532.73,8.29,982.44,457.61,384.01,2565.84,,549.2,457.19,514.85,208.78,392.46,1247.02,512.48
172,1166.96,308.67,330.06,161.84,2192.55,490.22,1151.59,574.84,577.94,262.09,652.37,,429.27,219.49,648.5,131.42,480.17,1311.71,75.43
173,943.61,958.03,195.79,420.35,2285.72,424.95,832.72,182.91,599.85,151.63,494.77,,206.25,477.04,547.97,9.62,664.44,1270.61,20.37
174,729.72,532.73,327.24,326.32,2319.28,146.77,681.71,816.08,472.45,440.27,526.1,,503.47,608.89,368.16,196.66,482.05,442.25,227.27
175,520.83,428.47,423.24,248.8,2173.26,22.91,609.4,826.99,342.01,339.95,386.4,,418.78,377.12,823.66,846.96,622.96,612.46,182.99
176,328.38,65.86,264.57,792.94,1587.9,91.99,507.07,678.7,226.23,247.09,136.15,,332.05,615.14,707.16,727.25,491.91,533.73,400.17
177,212.95,144.08,448.62,456.99,1575.34,180.22,339.95,476.55,546.08,470.05,1141.27,,661.0,322.05,608.6,101.21,119.27,824.25,399.59
178,618.97,244.84,353.61,376.99,2409.17,99.54,662.52,165.8,444.22,801.26,951.46,,592.05,864.51,439.03,442.63,952.3,620.57,334.88
179,466.08,232.11,185.6,518.04,265.84,453.41,552.3,452.42,267.93,668.59,709.35,,529.21,763.81,310.35,367.4,705.91,376.63,594.91
