,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
352,,2763.2,212.19,,,,,,,,,,,,,,,,
353,,2847.91,354.43,,,,,,,,,,,,,,,,
354,,2782.66,255.46,,,,,,,,,,,,,,,,
355,,2674.01,163.41,,,,,,,,,,,,,,,,
356,,2684.48,450.11,,,,,,,,,,,,,,,,
357,,384.58,304.79,,,,,,,,,,,,,,,,
358,,184.61,244.05,,,,,,,,,,,,,,,,
359,,802.58,191.09,,,,,,,,,,,,,,,,
360,,709.19,259.85,,,,,,,,,,,,,,,,
361,,544.77,414.72,,,,,,,,,,,,,,,,
362,,159.57,285.32,,,,,,,,,,,,,,,,
363,,308.46,419.28,,,,,,,,,,,,,,,,
364,,364.22,347.44,,,,,,,,,,,,,,,,
365,,93.97,217.49,,,,,,,,,,,,,,,,
366,,93.74,596.8,,,,,,,,,,,,,,,,
367,,372.86,198.94,,,,,,,,,,,,,,,,
368,,148.92,468.55,,,,,,,,,,,,,,,,
369,,1218.12,215.13,,,,,,,,,,,,,,,,
370,,1054.49,2737.91,,,,,,,,,,,,,,,,
371,,892.89,2778.07,,,,,,,,,,,,,,,,
372,,438.98,2816.77,,,,,,,,,,,,,,,,
373,,817.22,2886.54,,,,,,,,,,,,,,,,
374,,133.1,2950.86,,,,,,,,,,,,,,,,
375,,1647.62,,,,,,,,,,,,,,,,,
376,,1595.47,,,,,,,,,,,,,,,,,
377,,1557.27,,,,,,,,,,,,,,,,,
378,,747.79,,,,,,,,,,,,,,,,,
379,,442.05,,,,,,,,,,,,,,,,,
380,,188.84,,,,,,,,,,,,,,,,,
381,,129.4,,,,,,,,,,,,,,,,,
382,,74.77,,,,,,,,,,,,,,,,,
383,,301.06,,,,,,,,,,,,,,,,,
384,,208.81,,,,,,,,,,,,,,,,,
385,,84.62,,,,,,,,,,,,,,,,,
386,,516.68,,,,,,,,,,,,,,,,,
387,,427.19,,,,,,,,,,,,,,,,,
388,,343.68,,,,,,,,,,,,,,,,,
389,,439.71,,,,,,,,,,,,,,,,,
390,,270.12,,,,,,,,,,,,,,,,,
391,,791.76,,,,,,,,,,,,,,,,,
392,,692.38,,,,,,,,,,,,,,,,,
393,,530.38,,,,,,,,,,,,,,,,,
394,,297.04,,,,,,,,,,,,,,,,,
395,,199.93,,,,,,,,,,,,,,,,,
396,,204.5,,,,,,,,,,,,,,,,,
397,,121.23,,,,,,,,,,,,,,,,,
398,,1072.09,,,,,,,,,,,,,,,,,
399,,863.89,,,,,,,,,,,,,,,,,
400,,658.54,,,,,,,,,,,,,,,,,
401,,498.68,,,,,,,,,,,,,,,,,
402,,343.01,,,,,,,,,,,,,,,,,
403,,173.04,,,,,,,,,,,,,,,,,
404,,453.41,,,,,,,,,,,,,,,,,
405,,253.92,,,,,,,,,,,,,,,,,
406,,86.09,,,,,,,,,,,,,,,,,
407,,140.92,,,,,,,,,,,,,,,,,
408,,454.58,,,,,,,,,,,,,,,,,
409,,321.01,,,,,,,,,,,,,,,,,
410,,379.13,,,,,,,,,,,,,,,,,
411,,299.8,,,,,,,,,,,,,,,,,
412,,161.7,,,,,,,,,,,,,,,,,
413,,907.68,,,,,,,,,,,,,,,,,
414,,822.36,,,,,,,,,,,,,,,,,
415,,671.67,,,,,,,,,,,,,,,,,
416,,397.12,,,,,,,,,,,,,,,,,
417,,308.02,,,,,,,,,,,,,,,,,
418,,462.43,,,,,,,,,,,,,,,,,
419,,378.42,,,,,,,,,,,,,,,,,
420,,150.27,,,,,,,,,,,,,,,,,
421,,2641.96,,,,,,,,,,,,,,,,,
422,,2700.68,,,,,,,,,,,,,,,,,
423,,2754.05,,,,,,,,,,,,,,,,,
424,,2845.39,,,,,,,,,,,,,,,,,
425,,2797.65,,,,,,,,,,,,,,,,,
