,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
154,467.36,447.38,312.8,423.22,208.44,122.36,340.3,923.02,526.66,,810.24,924.78,,,280.89,199.42,177.06,689.28,
155,1790.71,600.89,475.42,345.26,830.37,93.26,272.17,1189.5,589.18,,569.91,715.15,,,213.55,428.01,39.44,430.73,
156,1676.28,419.86,171.14,701.8,709.3,297.36,508.34,1254.01,725.37,,504.45,298.38,,,148.39,324.17,579.37,352.13,
157,1630.36,266.94,612.54,590.27,489.14,210.3,415.9,1710.55,917.6,,448.43,618.08,,,446.22,146.19,317.49,280.99,
158,577.87,739.93,359.96,490.61,398.21,602.99,49.46,1617.73,818.36,,808.62,400.26,,,66.3,66.03,753.44,148.37,
159,762.23,516.97,650.84,65.97,317.57,425.06,568.08,470.75,213.76,,480.75,521.33,,,555.15,406.71,99.58,621.71,
160,298.09,607.48,1468.24,433.24,577.06,783.85,327.09,288.36,409.64,,399.15,422.09,,,432.74,669.7,1037.51,431.23,
161,228.39,428.89,1611.7,200.58,426.4,1078.3,209.43,789.73,642.51,,607.74,334.78,,,218.82,1262.11,826.02,1459.77,
162,568.09,350.79,1627.07,383.27,348.26,962.27,130.48,487.65,418.32,,509.19,478.5,,,154.01,1283.09,326.82,750.21,
163,467.38,138.72,969.55,288.1,276.15,855.23,30.56,113.02,1251.92,,327.65,639.05,,,252.72,1238.71,627.45,628.27,
164,372.13,542.33,745.71,413.32,481.25,668.73,417.15,243.5,1758.51,,108.42,541.94,,,166.52,1133.96,930.36,527.23,
165,138.24,471.26,410.06,528.96,402.41,446.87,223.87,778.35,1687.49,,546.0,364.61,,,574.76,813.58,321.63,366.36,
166,324.85,559.57,933.78,306.13,188.68,855.88,140.67,569.96,889.18,,292.58,638.08,,,488.77,515.72,1418.47,928.29,
167,218.82,339.3,837.33,213.46,364.41,683.48,59.87,430.82,508.92,,358.15,563.19,,,826.83,751.0,916.14,862.42,
168,135.55,271.3,734.88,541.87,239.42,1089.42,552.22,563.26,891.15,,265.73,1255.85,,,365.26,77.41,843.69,500.57,
169,260.96,204.29,448.74,452.87,142.7,1081.79,470.32,469.94,291.19,,93.26,1514.53,,,347.09,565.04,716.02,411.64,
170,169.92,446.22,481.31,694.62,181.64,5.11,704.43,400.45,1651.12,,244.78,499.75,,,328.76,615.01,1212.72,305.99,
171,83.38,4.47,277.39,1261.36,342.81,387.12,1706.93,639.51,1829.82,,159.25,991.0,,,68.77,523.98,1025.95,220.75,
172,1.26,278.49,33.4,988.67,240.96,264.41,1862.63,499.67,558.92,,501.73,733.82,,,1192.71,437.04,815.53,133.29,
173,430.96,58.92,377.55,789.86,148.37,462.59,1630.57,364.34,687.51,,416.33,1220.6,,,945.99,606.23,310.9,904.52,
174,353.75,199.87,309.64,622.01,541.17,528.34,1266.74,293.26,608.53,,789.19,650.86,,,742.0,1081.57,214.04,784.06,
175,279.32,416.15,79.09,298.16,453.43,798.19,1200.18,212.36,434.63,,770.63,610.41,,,571.87,874.86,400.26,496.93,
176,456.45,155.86,478.5,727.58,733.42,1457.12,1159.03,490.61,550.04,,680.9,546.72,,,11.53,799.51,685.66,430.82,
177,313.68,76.19,818.68,648.24,995.6,1626.1,463.53,227.8,932.22,,601.41,466.87,,,921.46,718.61,486.76,375.93,
178,248.38,525.87,506.03,69.8,743.68,1817.62,1066.82,72.62,1804.83,,466.35,120.97,,,833.95,410.64,69.62,208.44,
179,681.43,445.46,425.29,455.12,640.85,458.84,513.01,513.78,1905.88,,781.25,627.2,,,678.38,795.02,876.4,849.78,
180,437.86,689.39,263.94,245.92,550.52,1010.73,282.77,419.86,1686.18,,628.37,1302.2,,,420.27,642.28,783.75,917.83,
181,38.09,1954.61,69.12,465.83,473.04,922.63,547.27,327.85,222.32,,532.76,1035.45,,,1443.44,520.1,1021.34,826.8,
182,337.71,1714.69,461.81,386.08,695.69,278.3,498.26,190.89,305.03,,412.52,983.48,,,1056.42,567.77,956.81,771.07,
183,423.76,1465.18,377.5,512.92,396.36,174.37,414.11,285.45,936.77,,531.25,863.08,,,602.82,529.8,887.51,722.51,
184,260.16,428.7,300.08,865.82,522.23,273.49,776.35,210.3,427.5,,457.54,617.39,,,882.35,859.77,762.03,649.48,
185,110.3,817.52,742.14,1323.74,364.18,528.96,495.67,580.68,350.26,,312.8,514.61,,,864.55,576.02,594.84,320.1,
186,37.44,633.33,515.99,1545.3,750.19,453.02,403.15,539.94,290.36,,341.48,428.6,,,643.24,479.53,644.37,498.58,
187,179.41,401.18,399.78,1597.88,537.25,297.38,317.98,820.51,594.09,,249.22,351.26,,,430.77,528.34,423.22,415.88,
188,42.31,1623.11,288.41,566.28,574.31,422.13,592.0,1248.16,477.48,,649.48,707.96,,,640.08,767.56,349.26,341.28,
189,1541.73,1435.94,471.57,162.73,522.03,348.26,555.38,1139.48,5.88,,507.49,604.79,,,1852.79,433.89,278.9,591.21,
190,1505.1,1262.77,234.39,13.51,925.73,277.91,819.37,926.52,596.66,,1505.62,509.68,,,165.8,374.47,766.36,494.4,
191,1556.61,820.25,331.31,57.59,843.0,456.17,1426.92,462.1,451.97,,394.03,389.02,,,1470.47,297.17,561.28,327.07,
192,1616.27,116.12,250.27,417.63,1597.42,356.25,1497.15,162.24,401.88,,788.74,373.11,,,1752.63,667.27,297.32,95.43,
193,553.72,1115.8,164.22,693.47,1550.13,66.92,1652.23,832.82,304.0,,713.15,282.49,,,1641.97,456.37,25.24,590.28,
194,464.24,1039.47,387.86,1159.18,770.63,500.34,1054.84,667.3,240.08,,644.25,300.1,,,1065.26,361.0,542.89,447.38,
195,912.49,910.7,278.39,1001.7,643.68,262.56,880.12,421.05,544.42,,271.16,219.14,,,890.98,657.22,331.08,345.49,
196,438.11,773.69,168.71,943.48,801.43,218.82,641.26,818.91,420.74,,176.6,131.25,,,486.34,169.9,330.36,251.24,
197,349.79,339.99,82.27,791.19,718.25,137.54,2107.3,84.03,214.72,,103.4,560.0,,,1350.81,684.2,244.73,168.43,
198,449.35,1778.71,545.23,432.01,641.26,137.75,462.37,442.58,122.82,,504.65,388.74,,,1236.09,595.5,83.37,40.39,
199,362.29,1693.24,458.08,458.08,314.93,98.8,120.85,309.36,648.22,,732.14,781.1,,,1030.31,492.05,386.97,285.45,
200,90.14,1612.71,704.43,649.69,217.19,17.69,589.98,636.35,560.74,,556.33,1300.77,,,572.77,745.37,292.51,195.26,
201,735.77,1411.55,2044.43,546.9,604.48,508.44,463.32,438.89,869.48,,486.91,1262.08,,,405.35,521.52,206.55,563.42,
202,666.84,1223.98,1837.94,458.57,442.19,409.48,406.33,357.03,1397.05,,321.94,688.59,,,292.14,427.53,560.0,475.02,
203,1334.86,603.8,939.16,377.54,402.26,749.35,325.92,599.8,1350.04,,569.35,599.89,,,632.89,588.46,480.32,715.72,
