round,Country,driverCode,points,year,AirTemp,Humidity,Pressure,TrackTemp,WindSpeed,Rainfall
14,Italian,MAG,0,2019,22.2,64,995.22,30.8,2.12,False
14,Italian,MAG,0,2019,21.1,52,989.24,33.0,1.57,False
14,Italian,KVY,0,2019,22.2,64,995.22,30.8,2.12,False
14,Italian,KVY,0,2019,21.1,52,989.24,33.0,1.57,False
14,Italian,SAI,0,2019,22.2,64,995.22,30.8,2.12,False
14,Italian,SAI,0,2019,21.1,52,989.24,33.0,1.57,False
15,Singapore,VET,25,2019,29.9,66,1007.81,33.1,1.98,False
15,Singapore,VET,25,2019,30.0,66,1010.94,35.8,1.86,False
15,Singapore,LEC,18,2019,29.9,66,1007.81,33.1,1.98,False
15,Singapore,LEC,18,2019,30.0,66,1010.94,35.8,1.86,False
15,Singapore,VER,15,2019,29.9,66,1007.81,33.1,1.98,False
15,Singapore,VER,15,2019,30.0,66,1010.94,35.8,1.86,False
15,Singapore,HAM,12,2019,29.9,66,1007.81,33.1,1.98,False
15,Singapore,HAM,12,2019,30.0,66,1010.94,35.8,1.86,False
15,Singapore,BOT,10,2019,29.9,66,1007.81,33.1,1.98,False
15,Singapore,BOT,10,2019,30.0,66,1010.94,35.8,1.86,False
15,Singapore,ALB,8,2019,29.9,66,1007.81,33.1,1.98,False
15,Singapore,ALB,8,2019,30.0,66,1010.94,35.8,1.86,False
15,Singapore,NOR,6,2019,29.9,66,1007.81,33.1,1.98,False
15,Singapore,NOR,6,2019,30.0,66,1010.94,35.8,1.86,False
15,Singapore,GAS,4,2019,29.9,66,1007.81,33.1,1.98,False
15,Singapore,GAS,4,2019,30.0,66,1010.94,35.8,1.86,False
15,Singapore,HUL,2,2019,29.9,66,1007.81,33.1,1.98,False
15,Singapore,HUL,2,2019,30.0,66,1010.94,35.8,1.86,False
15,Singapore,GIO,1,2019,29.9,66,1007.81,33.1,1.98,False
15,Singapore,GIO,1,2019,30.0,66,1010.94,35.8,1.86,False
15,Singapore,GRO,0,2019,29.9,66,1007.81,33.1,1.98,False
15,Singapore,GRO,0,2019,30.0,66,1010.94,35.8,1.86,False
15,Singapore,SAI,0,2019,29.9,66,1007.81,33.1,1.98,False
15,Singapore,SAI,0,2019,30.0,66,1010.94,35.8,1.86,False
15,Singapore,STR,0,2019,29.9,66,1007.81,33.1,1.98,False
15,Singapore,STR,0,2019,30.0,66,1010.94,35.8,1.86,False
15,Singapore,RIC,0,2019,29.9,66,1007.81,33.1,1.98,False
15,Singapore,RIC,0,2019,30.0,66,1010.94,35.8,1.86,False
15,Singapore,KVY,0,2019,29.9,66,1007.81,33.1,1.98,False
15,Singapore,KVY,0,2019,30.0,66,1010.94,35.8,1.86,False
15,Singapore,KUB,0,2019,29.9,66,1007.81,33.1,1.98,False
15,Singapore,KUB,0,2019,30.0,66,1010.94,35.8,1.86,False
15,Singapore,MAG,0,2019,29.9,66,1007.81,33.1,1.98,False
15,Singapore,MAG,0,2019,30.0,66,1010.94,35.8,1.86,False
15,Singapore,RAI,0,2019,29.9,66,1007.81,33.1,1.98,False
15,Singapore,RAI,0,2019,30.0,66,1010.94,35.8,1.86,False
15,Singapore,PER,0,2019,29.9,66,1007.81,33.1,1.98,False
15,Singapore,PER,0,2019,30.0,66,1010.94,35.8,1.86,False
15,Singapore,RUS,0,2019,29.9,66,1007.81,33.1,1.98,False
15,Singapore,RUS,0,2019,30.0,66,1010.94,35.8,1.86,False
16,Russian,HAM,26,2019,24.8,61,1016.53,29.9,2.0,False
16,Russian,HAM,26,2019,22.0,67,1016.78,34.3,1.87,False
16,Russian,BOT,18,2019,24.8,61,1016.53,29.9,2.0,False
16,Russian,BOT,18,2019,22.0,67,1016.78,34.3,1.87,False
16,Russian,LEC,15,2019,24.8,61,1016.53,29.9,2.0,False
16,Russian,LEC,15,2019,22.0,67,1016.78,34.3,1.87,False
16,Russian,VER,12,2019,24.8,61,1016.53,29.9,2.0,False
16,Russian,VER,12,2019,22.0,67,1016.78,34.3,1.87,False
16,Russian,ALB,10,2019,24.8,61,1016.53,29.9,2.0,False
16,Russian,ALB,10,2019,22.0,67,1016.78,34.3,1.87,False
16,Russian,SAI,8,2019,24.8,61,1016.53,29.9,2.0,False
16,Russian,SAI,8,2019,22.0,67,1016.78,34.3,1.87,False
16,Russian,PER,6,2019,24.8,61,1016.53,29.9,2.0,False
16,Russian,PER,6,2019,22.0,67,1016.78,34.3,1.87,False
16,Russian,NOR,4,2019,24.8,61,1016.53,29.9,2.0,False
16,Russian,NOR,4,2019,22.0,67,1016.78,34.3,1.87,False
16,Russian,MAG,2,2019,24.8,61,1016.53,29.9,2.0,False
16,Russian,MAG,2,2019,22.0,67,1016.78,34.3,1.87,False
16,Russian,HUL,1,2019,24.8,61,1016.53,29.9,2.0,False
16,Russian,HUL,1,2019,22.0,67,1016.78,34.3,1.87,False
16,Russian,STR,0,2019,24.8,61,1016.53,29.9,2.0,False
16,Russian,STR,0,2019,22.0,67,1016.78,34.3,1.87,False
16,Russian,KVY,0,2019,24.8,61,1016.53,29.9,2.0,False
16,Russian,KVY,0,2019,22.0,67,1016.78,34.3,1.87,False
16,Russian,RAI,0,2019,24.8,61,1016.53,29.9,2.0,False
16,Russian,RAI,0,2019,22.0,67,1016.78,34.3,1.87,False
16,Russian,GAS,0,2019,24.8,61,1016.53,29.9,2.0,False
16,Russian,GAS,0,2019,22.0,67,1016.78,34.3,1.87,False
16,Russian,GIO,0,2019,24.8,61,1016.53,29.9,2.0,False
16,Russian,GIO,0,2019,22.0,67,1016.78,34.3,1.87,False
16,Russian,KUB,0,2019,24.8,61,1016.53,29.9,2.0,False
16,Russian,KUB,0,2019,22.0,67,1016.78,34.3,1.87,False
16,Russian,RUS,0,2019,24.8,61,1016.53,29.9,2.0,False
16,Russian,RUS,0,2019,22.0,67,1016.78,34.3,1.87,False
16,Russian,VET,0,2019,24.8,61,1016.53,29.9,2.0,False
16,Russian,VET,0,2019,22.0,67,1016.78,34.3,1.87,False
16,Russian,RIC,0,2019,24.8,61,1016.53,29.9,2.0,False
16,Russian,RIC,0,2019,22.0,67,1016.78,34.3,1.87,False
16,Russian,GRO,0,2019,24.8,61,1016.53,29.9,2.0,False
16,Russian,GRO,0,2019,22.0,67,1016.78,34.3,1.87,False
17,Japanese,BOT,25,2019,28.3,51,1008.19,37.2,1.79,False
17,Japanese,BOT,25,2019,21.6,57,1009.14,32.2,5.47,False
17,Japanese,VET,18,2019,28.3,51,1008.19,37.2,1.79,False
17,Japanese,VET,18,2019,21.6,57,1009.14,32.2,5.47,False
17,Japanese,ALB,12,2019,28.3,51,1008.19,37.2,1.79,False
17,Japanese,ALB,12,2019,21.6,57,1009.14,32.2,5.47,False
17,Japanese,SAI,10,2019,28.3,51,1008.19,37.2,1.79,False
17,Japanese,SAI,10,2019,21.6,57,1009.14,32.2,5.47,False
17,Japanese,LEC,8,2019,28.3,51,1008.19,37.2,1.79,False
17,Japanese,LEC,8,2019,21.6,57,1009.14,32.2,5.47,False
17,Japanese,GAS,6,2019,28.3,51,1008.19,37.2,1.79,False
17,Japanese,GAS,6,2019,21.6,57,1009.14,32.2,5.47,False
17,Japanese,PER,4,2019,28.3,51,1008.19,37.2,1.79,False
17,Japanese,PER,4,2019,21.6,57,1009.14,32.2,5.47,False
17,Japanese,STR,2,2019,28.3,51,1008.19,37.2,1.79,False
17,Japanese,STR,2,2019,21.6,57,1009.14,32.2,5.47,False
17,Japanese,KVY,1,2019,28.3,51,1008.19,37.2,1.79,False
17,Japanese,KVY,1,2019,21.6,57,1009.14,32.2,5.47,False
17,Japanese,NOR,0,2019,28.3,51,1008.19,37.2,1.79,False
17,Japanese,NOR,0,2019,21.6,57,1009.14,32.2,5.47,False
17,Japanese,RAI,0,2019,28.3,51,1008.19,37.2,1.79,False
17,Japanese,RAI,0,2019,21.6,57,1009.14,32.2,5.47,False
17,Japanese,GRO,0,2019,28.3,51,1008.19,37.2,1.79,False
17,Japanese,GRO,0,2019,21.6,57,1009.14,32.2,5.47,False
17,Japanese,GIO,0,2019,28.3,51,1008.19,37.2,1.79,False
17,Japanese,GIO,0,2019,21.6,57,1009.14,32.2,5.47,False
17,Japanese,MAG,0,2019,28.3,51,1008.19,37.2,1.79,False
17,Japanese,MAG,0,2019,21.6,57,1009.14,32.2,5.47,False
17,Japanese,RUS,0,2019,28.3,51,1008.19,37.2,1.79,False
17,Japanese,RUS,0,2019,21.6,57,1009.14,32.2,5.47,False
17,Japanese,KUB,0,2019,28.3,51,1008.19,37.2,1.79,False
17,Japanese,KUB,0,2019,21.6,57,1009.14,32.2,5.47,False
17,Japanese,VER,0,2019,28.3,51,1008.19,37.2,1.79,False
17,Japanese,VER,0,2019,21.6,57,1009.14,32.2,5.47,False
17,Japanese,RIC,0,2019,28.3,51,1008.19,37.2,1.79,False
17,Japanese,RIC,0,2019,21.6,57,1009.14,32.2,5.47,False
17,Japanese,HUL,0,2019,28.3,51,1008.19,37.2,1.79,False
17,Japanese,HUL,0,2019,21.6,57,1009.14,32.2,5.47,False
18,Mexican,HAM,25,2019,20.1,51,784.19,34.5,1.56,False
18,Mexican,HAM,25,2019,23.2,46,780.51,41.6,1.33,False
18,Mexican,VET,18,2019,20.1,51,784.19,34.5,1.56,False
18,Mexican,VET,18,2019,23.2,46,780.51,41.6,1.33,False
18,Mexican,BOT,15,2019,20.1,51,784.19,34.5,1.56,False
18,Mexican,BOT,15,2019,23.2,46,780.51,41.6,1.33,False
18,Mexican,ALB,10,2019,20.1,51,784.19,34.5,1.56,False
18,Mexican,ALB,10,2019,23.2,46,780.51,41.6,1.33,False
18,Mexican,VER,8,2019,20.1,51,784.19,34.5,1.56,False
18,Mexican,VER,8,2019,23.2,46,780.51,41.6,1.33,False
18,Mexican,PER,6,2019,20.1,51,784.19,34.5,1.56,False
18,Mexican,PER,6,2019,23.2,46,780.51,41.6,1.33,False
18,Mexican,RIC,4,2019,20.1,51,784.19,34.5,1.56,False
18,Mexican,RIC,4,2019,23.2,46,780.51,41.6,1.33,False
18,Mexican,GAS,2,2019,20.1,51,784.19,34.5,1.56,False
18,Mexican,GAS,2,2019,23.2,46,780.51,41.6,1.33,False
18,Mexican,HUL,1,2019,20.1,51,784.19,34.5,1.56,False
18,Mexican,HUL,1,2019,23.2,46,780.51,41.6,1.33,False
18,Mexican,KVY,0,2019,20.1,51,784.19,34.5,1.56,False
18,Mexican,KVY,0,2019,23.2,46,780.51,41.6,1.33,False
18,Mexican,STR,0,2019,20.1,51,784.19,34.5,1.56,False
18,Mexican,STR,0,2019,23.2,46,780.51,41.6,1.33,False
18,Mexican,SAI,0,2019,20.1,51,784.19,34.5,1.56,False
18,Mexican,SAI,0,2019,23.2,46,780.51,41.6,1.33,False
18,Mexican,GIO,0,2019,20.1,51,784.19,34.5,1.56,False
18,Mexican,GIO,0,2019,23.2,46,780.51,41.6,1.33,False
18,Mexican,MAG,0,2019,20.1,51,784.19,34.5,1.56,False
18,Mexican,MAG,0,2019,23.2,46,780.51,41.6,1.33,False
18,Mexican,RUS,0,2019,20.1,51,784.19,34.5,1.56,False
18,Mexican,RUS,0,2019,23.2,46,780.51,41.6,1.33,False
18,Mexican,GRO,0,2019,20.1,51,784.19,34.5,1.56,False
18,Mexican,GRO,0,2019,23.2,46,780.51,41.6,1.33,False
18,Mexican,KUB,0,2019,20.1,51,784.19,34.5,1.56,False
18,Mexican,KUB,0,2019,23.2,46,780.51,41.6,1.33,False
18,Mexican,RAI,0,2019,20.1,51,784.19,34.5,1.56,False
18,Mexican,RAI,0,2019,23.2,46,780.51,41.6,1.33,False
18,Mexican,NOR,0,2019,20.1,51,784.19,34.5,1.56,False
18,Mexican,NOR,0,2019,23.2,46,780.51,41.6,1.33,False
19,United States,BOT,25,2019,21.9,38,1005.9,30.5,2.09,False
19,United States,BOT,25,2019,21.5,29,1001.48,29.1,2.55,False
19,United States,HAM,18,2019,21.9,38,1005.9,30.5,2.09,False
19,United States,HAM,18,2019,21.5,29,1001.48,29.1,2.55,False
19,United States,VER,15,2019,21.9,38,1005.9,30.5,2.09,False
19,United States,VER,15,2019,21.5,29,1001.48,29.1,2.55,False
19,United States,ALB,10,2019,21.9,38,1005.9,30.5,2.09,False
19,United States,ALB,10,2019,21.5,29,1001.48,29.1,2.55,False
19,United States,RIC,8,2019,21.9,38,1005.9,30.5,2.09,False
19,United States,RIC,8,2019,21.5,29,1001.48,29.1,2.55,False
19,United States,NOR,6,2019,21.9,38,1005.9,30.5,2.09,False
19,United States,NOR,6,2019,21.5,29,1001.48,29.1,2.55,False
19,United States,SAI,4,2019,21.9,38,1005.9,30.5,2.09,False
19,United States,SAI,4,2019,21.5,29,1001.48,29.1,2.55,False
19,United States,HUL,2,2019,21.9,38,1005.9,30.5,2.09,False
19,United States,HUL,2,2019,21.5,29,1001.48,29.1,2.55,False
19,United States,PER,1,2019,21.9,38,1005.9,30.5,2.09,False
19,United States,PER,1,2019,21.5,29,1001.48,29.1,2.55,False
19,United States,RAI,0,2019,21.9,38,1005.9,30.5,2.09,False
19,United States,RAI,0,2019,21.5,29,1001.48,29.1,2.55,False
19,United States,KVY,0,2019,21.9,38,1005.9,30.5,2.09,False
19,United States,KVY,0,2019,21.5,29,1001.48,29.1,2.55,False
19,United States,STR,0,2019,21.9,38,1005.9,30.5,2.09,False
19,United States,STR,0,2019,21.5,29,1001.48,29.1,2.55,False
19,United States,GIO,0,2019,21.9,38,1005.9,30.5,2.09,False
19,United States,GIO,0,2019,21.5,29,1001.48,29.1,2.55,False
19,United States,GRO,0,2019,21.9,38,1005.9,30.5,2.09,False
19,United States,GRO,0,2019,21.5,29,1001.48,29.1,2.55,False
19,United States,GAS,0,2019,21.9,38,1005.9,30.5,2.09,False
19,United States,GAS,0,2019,21.5,29,1001.48,29.1,2.55,False
19,United States,RUS,0,2019,21.9,38,1005.9,30.5,2.09,False
19,United States,RUS,0,2019,21.5,29,1001.48,29.1,2.55,False
19,United States,MAG,0,2019,21.9,38,1005.9,30.5,2.09,False
19,United States,MAG,0,2019,21.5,29,1001.48,29.1,2.55,False
19,United States,KUB,0,2019,21.9,38,1005.9,30.5,2.09,False
19,United States,KUB,0,2019,21.5,29,1001.48,29.1,2.55,False
19,United States,VET,0,2019,21.9,38,1005.9,30.5,2.09,False
19,United States,VET,0,2019,21.5,29,1001.48,29.1,2.55,False
20,Brazilian,VER,25,2019,23.8,75,923.93,40.1,2.19,False
20,Brazilian,VER,25,2019,21.0,60,924.79,46.5,1.29,False
20,Brazilian,GAS,18,2019,23.8,75,923.93,40.1,2.19,False
20,Brazilian,GAS,18,2019,21.0,60,924.79,46.5,1.29,False
20,Brazilian,SAI,15,2019,23.8,75,923.93,40.1,2.19,False
20,Brazilian,SAI,15,2019,21.0,60,924.79,46.5,1.29,False
20,Brazilian,RAI,12,2019,23.8,75,923.93,40.1,2.19,False
20,Brazilian,RAI,12,2019,21.0,60,924.79,46.5,1.29,False
20,Brazilian,GIO,10,2019,23.8,75,923.93,40.1,2.19,False
20,Brazilian,GIO,10,2019,21.0,60,924.79,46.5,1.29,False
20,Brazilian,RIC,8,2019,23.8,75,923.93,40.1,2.19,False
20,Brazilian,RIC,8,2019,21.0,60,924.79,46.5,1.29,False
20,Brazilian,HAM,6,2019,23.8,75,923.93,40.1,2.19,False
20,Brazilian,HAM,6,2019,21.0,60,924.79,46.5,1.29,False
20,Brazilian,NOR,4,2019,23.8,75,923.93,40.1,2.19,False
20,Brazilian,NOR,4,2019,21.0,60,924.79,46.5,1.29,False
20,Brazilian,PER,2,2019,23.8,75,923.93,40.1,2.19,False
20,Brazilian,PER,2,2019,21.0,60,924.79,46.5,1.29,False
20,Brazilian,KVY,1,2019,23.8,75,923.93,40.1,2.19,False
20,Brazilian,KVY,1,2019,21.0,60,924.79,46.5,1.29,False
20,Brazilian,MAG,0,2019,23.8,75,923.93,40.1,2.19,False
20,Brazilian,MAG,0,2019,21.0,60,924.79,46.5,1.29,False
20,Brazilian,RUS,0,2019,23.8,75,923.93,40.1,2.19,False
20,Brazilian,RUS,0,2019,21.0,60,924.79,46.5,1.29,False
20,Brazilian,GRO,0,2019,23.8,75,923.93,40.1,2.19,False
20,Brazilian,GRO,0,2019,21.0,60,924.79,46.5,1.29,False
20,Brazilian,ALB,0,2019,23.8,75,923.93,40.1,2.19,False
20,Brazilian,ALB,0,2019,21.0,60,924.79,46.5,1.29,False
20,Brazilian,HUL,0,2019,23.8,75,923.93,40.1,2.19,False
20,Brazilian,HUL,0,2019,21.0,60,924.79,46.5,1.29,False
20,Brazilian,KUB,0,2019,23.8,75,923.93,40.1,2.19,False
20,Brazilian,KUB,0,2019,21.0,60,924.79,46.5,1.29,False
20,Brazilian,VET,0,2019,23.8,75,923.93,40.1,2.19,False
20,Brazilian,VET,0,2019,21.0,60,924.79,46.5,1.29,False
20,Brazilian,LEC,0,2019,23.8,75,923.93,40.1,2.19,False
20,Brazilian,LEC,0,2019,21.0,60,924.79,46.5,1.29,False
20,Brazilian,STR,0,2019,23.8,75,923.93,40.1,2.19,False
20,Brazilian,STR,0,2019,21.0,60,924.79,46.5,1.29,False
20,Brazilian,BOT,0,2019,23.8,75,923.93,40.1,2.19,False
20,Brazilian,BOT,0,2019,21.0,60,924.79,46.5,1.29,False
21,Abu Dhabi,LEC,18,2019,31.3,45,1013.11,33.3,2.16,False
21,Abu Dhabi,LEC,18,2019,26.0,64,1015.38,29.6,1.26,False
21,Abu Dhabi,BOT,12,2019,31.3,45,1013.11,33.3,2.16,False
21,Abu Dhabi,BOT,12,2019,26.0,64,1015.38,29.6,1.26,False
21,Abu Dhabi,VET,10,2019,31.3,45,1013.11,33.3,2.16,False
21,Abu Dhabi,VET,10,2019,26.0,64,1015.38,29.6,1.26,False
21,Abu Dhabi,ALB,8,2019,31.3,45,1013.11,33.3,2.16,False
21,Abu Dhabi,ALB,8,2019,26.0,64,1015.38,29.6,1.26,False
21,Abu Dhabi,PER,10,2019,31.3,45,1013.11,33.3,2.16,False
21,Abu Dhabi,PER,10,2019,26.0,64,1015.38,29.6,1.26,False
21,Abu Dhabi,NOR,6,2019,31.3,45,1013.11,33.3,2.16,False
21,Abu Dhabi,NOR,6,2019,26.0,64,1015.38,29.6,1.26,False
21,Abu Dhabi,SAI,8,2019,31.3,45,1013.11,33.3,2.16,False
21,Abu Dhabi,SAI,8,2019,26.0,64,1015.38,29.6,1.26,False
21,Abu Dhabi,RIC,0,2019,31.3,45,1013.11,33.3,2.16,False
21,Abu Dhabi,RIC,0,2019,26.0,64,1015.38,29.6,1.26,False
21,Abu Dhabi,MAG,1,2019,31.3,45,1013.11,33.3,2.16,False
21,Abu Dhabi,MAG,1,2019,26.0,64,1015.38,29.6,1.26,False
21,Abu Dhabi,RUS,8,2019,31.3,45,1013.11,33.3,2.16,False
21,Abu Dhabi,RUS,8,2019,26.0,64,1015.38,29.6,1.26,False
21,Abu Dhabi,GAS,0,2019,31.3,45,1013.11,33.3,2.16,False
21,Abu Dhabi,GAS,0,2019,26.0,64,1015.38,29.6,1.26,False
21,Abu Dhabi,STR,0,2019,31.3,45,1013.11,33.3,2.16,False
21,Abu Dhabi,STR,0,2019,26.0,64,1015.38,29.6,1.26,False
1,Austrian,BOT,25,2020,23.2,37,936.11,45.9,2.48,False
1,Austrian,BOT,25,2020,34.4,18,940.89,50.7,1.23,False
1,Austrian,BOT,25,2020,28.7,34,938.77,52.0,1.89,False
1,Austrian,LEC,18,2020,23.2,37,936.11,45.9,2.48,False
1,Austrian,LEC,18,2020,34.4,18,940.89,50.7,1.23,False
1,Austrian,LEC,18,2020,28.7,34,938.77,52.0,1.89,False
1,Austrian,HAM,12,2020,23.2,37,936.11,45.9,2.48,False
1,Austrian,HAM,12,2020,34.4,18,940.89,50.7,1.23,False
1,Austrian,HAM,12,2020,28.7,34,938.77,52.0,1.89,False
1,Austrian,SAI,10,2020,23.2,37,936.11,45.9,2.48,False
1,Austrian,SAI,10,2020,34.4,18,940.89,50.7,1.23,False
1,Austrian,SAI,10,2020,28.7,34,938.77,52.0,1.89,False
1,Austrian,PER,8,2020,23.2,37,936.11,45.9,2.48,False
1,Austrian,PER,8,2020,34.4,18,940.89,50.7,1.23,False
1,Austrian,PER,8,2020,28.7,34,938.77,52.0,1.89,False
1,Austrian,GAS,6,2020,23.2,37,936.11,45.9,2.48,False
1,Austrian,GAS,6,2020,34.4,18,940.89,50.7,1.23,False
1,Austrian,GAS,6,2020,28.7,34,938.77,52.0,1.89,False
1,Austrian,OCO,4,2020,23.2,37,936.11,45.9,2.48,False
1,Austrian,OCO,4,2020,34.4,18,940.89,50.7,1.23,False
1,Austrian,OCO,4,2020,28.7,34,938.77,52.0,1.89,False
1,Austrian,GIO,2,2020,23.2,37,936.11,45.9,2.48,False
1,Austrian,GIO,2,2020,34.4,18,940.89,50.7,1.23,False
1,Austrian,GIO,2,2020,28.7,34,938.77,52.0,1.89,False
1,Austrian,VET,1,2020,23.2,37,936.11,45.9,2.48,False
1,Austrian,VET,1,2020,34.4,18,940.89,50.7,1.23,False
1,Austrian,VET,1,2020,28.7,34,938.77,52.0,1.89,False
1,Austrian,LAT,0,2020,23.2,37,936.11,45.9,2.48,False
1,Austrian,LAT,0,2020,34.4,18,940.89,50.7,1.23,False
1,Austrian,LAT,0,2020,28.7,34,938.77,52.0,1.89,False
1,Austrian,KVY,0,2020,23.2,37,936.11,45.9,2.48,False
1,Austrian,KVY,0,2020,34.4,18,940.89,50.7,1.23,False
1,Austrian,KVY,0,2020,28.7,34,938.77,52.0,1.89,False
1,Austrian,ALB,0,2020,23.2,37,936.11,45.9,2.48,False
1,Austrian,ALB,0,2020,34.4,18,940.89,50.7,1.23,False
1,Austrian,ALB,0,2020,28.7,34,938.77,52.0,1.89,False
1,Austrian,RAI,0,2020,23.2,37,936.11,45.9,2.48,False
1,Austrian,RAI,0,2020,34.4,18,940.89,50.7,1.23,False
1,Austrian,RAI,0,2020,28.7,34,938.77,52.0,1.89,False
1,Austrian,RUS,0,2020,23.2,37,936.11,45.9,2.48,False
1,Austrian,RUS,0,2020,34.4,18,940.89,50.7,1.23,False
1,Austrian,RUS,0,2020,28.7,34,938.77,52.0,1.89,False
1,Austrian,GRO,0,2020,23.2,37,936.11,45.9,2.48,False
1,Austrian,GRO,0,2020,34.4,18,940.89,50.7,1.23,False
1,Austrian,GRO,0,2020,28.7,34,938.77,52.0,1.89,False
1,Austrian,MAG,0,2020,23.2,37,936.11,45.9,2.48,False
1,Austrian,MAG,0,2020,34.4,18,940.89,50.7,1.23,False
1,Austrian,MAG,0,2020,28.7,34,938.77,52.0,1.89,False
1,Austrian,STR,0,2020,23.2,37,936.11,45.9,2.48,False
1,Austrian,STR,0,2020,34.4,18,940.89,50.7,1.23,False
1,Austrian,STR,0,2020,28.7,34,938.77,52.0,1.89,False
1,Austrian,RIC,0,2020,23.2,37,936.11,45.9,2.48,False
1,Austrian,RIC,0,2020,34.4,18,940.89,50.7,1.23,False
1,Austrian,RIC,0,2020,28.7,34,938.77,52.0,1.89,False
1,Austrian,VER,0,2020,23.2,37,936.11,45.9,2.48,False
1,Austrian,VER,0,2020,34.4,18,940.89,50.7,1.23,False
1,Austrian,VER,0,2020,28.7,34,938.77,52.0,1.89,False
3,Hungarian,HAM,26,2020,33.8,33,983.53,51.1,1.14,False
3,Hungarian,HAM,26,2020,25.7,34,986.48,44.1,1.19,False
3,Hungarian,HAM,26,2020,20.7,77,986.31,27.1,1.56,True
3,Hungarian,VER,18,2020,33.8,33,983.53,51.1,1.14,False
3,Hungarian,VER,18,2020,25.7,34,986.48,44.1,1.19,False
3,Hungarian,VER,18,2020,20.7,77,986.31,27.1,1.56,True
3,Hungarian,BOT,15,2020,33.8,33,983.53,51.1,1.14,False
3,Hungarian,BOT,15,2020,25.7,34,986.48,44.1,1.19,False
3,Hungarian,BOT,15,2020,20.7,77,986.31,27.1,1.56,True
3,Hungarian,STR,12,2020,33.8,33,983.53,51.1,1.14,False
3,Hungarian,STR,12,2020,25.7,34,986.48,44.1,1.19,False
3,Hungarian,STR,12,2020,20.7,77,986.31,27.1,1.56,True
3,Hungarian,ALB,10,2020,33.8,33,983.53,51.1,1.14,False
3,Hungarian,ALB,10,2020,25.7,34,986.48,44.1,1.19,False
3,Hungarian,ALB,10,2020,20.7,77,986.31,27.1,1.56,True
3,Hungarian,VET,8,2020,33.8,33,983.53,51.1,1.14,False
3,Hungarian,VET,8,2020,25.7,34,986.48,44.1,1.19,False
3,Hungarian,VET,8,2020,20.7,77,986.31,27.1,1.56,True
3,Hungarian,PER,6,2020,33.8,33,983.53,51.1,1.14,False
3,Hungarian,PER,6,2020,25.7,34,986.48,44.1,1.19,False
3,Hungarian,PER,6,2020,20.7,77,986.31,27.1,1.56,True
3,Hungarian,RIC,4,2020,33.8,33,983.53,51.1,1.14,False
3,Hungarian,RIC,4,2020,25.7,34,986.48,44.1,1.19,False
3,Hungarian,RIC,4,2020,20.7,77,986.31,27.1,1.56,True
3,Hungarian,SAI,2,2020,33.8,33,983.53,51.1,1.14,False
3,Hungarian,SAI,2,2020,25.7,34,986.48,44.1,1.19,False
3,Hungarian,SAI,2,2020,20.7,77,986.31,27.1,1.56,True
3,Hungarian,MAG,1,2020,33.8,33,983.53,51.1,1.14,False
3,Hungarian,MAG,1,2020,25.7,34,986.48,44.1,1.19,False
3,Hungarian,MAG,1,2020,20.7,77,986.31,27.1,1.56,True
3,Hungarian,LEC,0,2020,33.8,33,983.53,51.1,1.14,False
3,Hungarian,LEC,0,2020,25.7,34,986.48,44.1,1.19,False
3,Hungarian,LEC,0,2020,20.7,77,986.31,27.1,1.56,True
3,Hungarian,KVY,0,2020,33.8,33,983.53,51.1,1.14,False
3,Hungarian,KVY,0,2020,25.7,34,986.48,44.1,1.19,False
3,Hungarian,KVY,0,2020,20.7,77,986.31,27.1,1.56,True
3,Hungarian,NOR,0,2020,33.8,33,983.53,51.1,1.14,False
3,Hungarian,NOR,0,2020,25.7,34,986.48,44.1,1.19,False
3,Hungarian,NOR,0,2020,20.7,77,986.31,27.1,1.56,True
3,Hungarian,OCO,0,2020,33.8,33,983.53,51.1,1.14,False
3,Hungarian,OCO,0,2020,25.7,34,986.48,44.1,1.19,False
3,Hungarian,OCO,0,2020,20.7,77,986.31,27.1,1.56,True
3,Hungarian,RAI,0,2020,33.8,33,983.53,51.1,1.14,False
3,Hungarian,RAI,0,2020,25.7,34,986.48,44.1,1.19,False
3,Hungarian,RAI,0,2020,20.7,77,986.31,27.1,1.56,True
3,Hungarian,GRO,0,2020,33.8,33,983.53,51.1,1.14,False
3,Hungarian,GRO,0,2020,25.7,34,986.48,44.1,1.19,False
3,Hungarian,GRO,0,2020,20.7,77,986.31,27.1,1.56,True
3,Hungarian,GIO,0,2020,33.8,33,983.53,51.1,1.14,False
3,Hungarian,GIO,0,2020,25.7,34,986.48,44.1,1.19,False
3,Hungarian,GIO,0,2020,20.7,77,986.31,27.1,1.56,True
3,Hungarian,RUS,0,2020,33.8,33,983.53,51.1,1.14,False
3,Hungarian,RUS,0,2020,25.7,34,986.48,44.1,1.19,False
3,Hungarian,RUS,0,2020,20.7,77,986.31,27.1,1.56,True
3,Hungarian,LAT,0,2020,33.8,33,983.53,51.1,1.14,False
3,Hungarian,LAT,0,2020,25.7,34,986.48,44.1,1.19,False
3,Hungarian,LAT,0,2020,20.7,77,986.31,27.1,1.56,True
3,Hungarian,GAS,0,2020,33.8,33,983.53,51.1,1.14,False
3,Hungarian,GAS,0,2020,25.7,34,986.48,44.1,1.19,False
3,Hungarian,GAS,0,2020,20.7,77,986.31,27.1,1.56,True
4,British,HAM,25,2020,27.4,39,1008.3,52.2,1.46,False
