,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
77,765.57,396.72,567.53,734.03,,1144.76,971.97,1001.05,421.32,628.68,991.61,693.38,530.57,336.72,634.34,,2.07,934.92,
78,401.83,238.38,482.95,1031.94,,1002.51,698.21,831.16,940.42,577.95,595.12,497.89,452.58,792.9,1113.0,,1411.92,614.23,
79,1081.64,954.49,320.48,649.24,,744.43,411.52,312.35,814.66,1039.92,67.79,196.47,382.27,568.64,974.98,,1116.13,145.89,
80,948.81,720.41,192.53,820.69,,632.25,496.29,733.42,592.13,894.54,1182.56,994.01,1129.86,1252.76,847.78,,853.02,552.44,
81,825.83,466.29,80.65,690.31,,1350.71,3.29,637.19,962.72,759.63,887.52,880.17,985.35,964.47,626.79,,609.41,1089.38,
82,507.74,220.09,1544.62,570.0,,1086.26,500.91,931.81,784.72,283.87,515.78,775.15,724.57,718.4,1063.45,,1131.9,848.83,
83,994.78,435.33,766.42,966.62,,967.42,386.34,809.7,695.3,770.72,706.06,428.54,494.62,611.41,964.72,,932.0,655.37,
84,807.87,1197.93,295.67,370.71,,753.48,177.44,567.79,406.42,550.3,353.03,463.08,836.05,432.32,787.64,,284.98,484.95,
85,530.8,948.81,1049.32,1897.47,,483.95,539.1,656.41,786.2,705.4,942.5,942.56,742.38,154.67,898.91,,1068.34,224.24,
86,109.62,728.66,799.1,2023.4,,270.02,1205.02,565.81,654.17,597.43,826.87,837.44,581.78,895.39,656.39,,664.88,889.36,
87,677.52,451.27,691.61,1926.99,,2595.97,1094.29,1413.49,512.13,408.45,456.16,552.35,517.99,583.9,425.49,,885.73,678.7,
88,543.82,949.28,395.16,1392.22,,1207.56,991.01,1291.11,754.95,117.23,570.75,1188.16,736.9,496.0,709.82,,608.41,587.24,
89,419.56,721.05,851.75,219.3,,1074.2,949.64,1068.18,548.2,2119.51,2365.58,998.98,608.15,251.61,1806.68,,490.78,430.62,
90,109.19,1233.46,693.59,1134.9,,736.97,701.99,870.92,1084.33,654.06,755.06,378.77,377.63,1537.84,2181.67,,885.03,929.07,
91,549.65,998.34,598.42,879.84,,1115.27,601.97,617.41,954.39,1561.08,1384.08,923.86,619.5,1254.47,1901.58,,758.5,602.35,
92,1110.69,1650.6,627.81,771.7,,1012.61,2165.18,353.08,621.4,1264.32,1496.72,682.8,977.51,893.57,1124.62,,643.38,509.79,
93,956.9,1361.4,418.31,657.34,,672.4,2268.07,564.21,360.05,1004.3,1796.57,557.89,603.43,416.16,486.95,,441.24,974.08,
94,632.92,379.81,26.9,409.91,,616.41,2449.46,699.0,893.17,661.8,2372.85,229.09,501.84,1218.39,342.35,,2564.91,792.41,
95,275.98,553.16,788.6,445.16,,537.5,572.51,437.92,782.35,1130.77,1606.98,664.92,410.52,909.64,831.48,,803.62,628.4,
96,15.76,289.35,590.46,1021.93,,823.78,491.89,1502.0,688.93,1023.23,1047.67,386.6,256.17,668.47,730.7,,1149.86,714.85,
97,1722.71,2012.7,406.61,888.32,,696.44,231.15,1216.78,441.03,833.05,792.42,782.03,689.9,711.55,535.83,,872.88,345.28,
98,1619.11,1876.17,264.08,762.79,,766.4,771.99,1087.72,533.97,606.95,580.56,1158.94,591.56,788.25,822.86,,326.44,236.91,
99,1434.75,884.99,83.53,440.23,,641.47,671.9,763.65,1332.3,724.44,407.85,1023.86,500.25,660.86,695.59,,997.91,610.3,
100,1092.37,760.48,692.34,971.97,,930.28,487.66,568.66,904.08,610.43,1255.66,900.05,417.18,936.28,576.79,,897.55,919.16,
101,750.07,542.62,592.75,869.57,,813.7,432.2,1132.75,671.07,944.73,1104.76,358.16,408.51,670.85,1196.07,,960.28,792.6,
102,641.37,449.16,506.93,681.14,,706.39,1026.22,945.25,487.54,683.1,956.22,141.53,1778.53,441.43,985.48,,823.27,677.37,
103,542.26,212.4,355.02,673.82,,607.41,884.05,782.88,1186.02,162.83,687.41,1387.06,1455.0,767.07,721.05,,575.24,477.01,
104,377.2,698.7,913.45,761.53,,892.84,630.96,842.9,1078.46,746.33,881.52,782.57,1307.14,657.82,739.7,,752.72,392.74,
105,457.02,1866.59,783.55,506.12,,752.27,519.93,711.43,574.75,543.99,695.73,1449.68,919.53,504.64,721.0,,540.47,246.13,
106,581.85,1672.93,548.3,679.9,,493.88,922.81,948.72,720.84,688.38,563.5,1190.67,866.58,1286.12,587.13,,1065.76,591.56,
107,471.37,1160.83,251.27,372.11,,990.62,826.25,673.07,145.37,598.43,552.17,431.19,59.87,1017.81,155.88,,917.08,497.14,
108,368.23,1691.5,874.53,892.02,,851.88,741.39,446.6,840.98,520.86,855.59,1121.88,841.48,784.58,628.71,,626.7,414.04,
109,1098.86,1409.75,705.5,761.5,,502.7,453.69,754.2,712.94,442.13,707.87,711.84,554.29,583.48,861.86,,1438.82,337.03,
110,984.36,1027.21,480.67,638.38,,985.41,171.77,563.7,481.91,371.15,578.03,1036.71,323.07,209.44,734.44,,1306.29,204.11,
111,622.57,693.6,515.73,529.7,,871.56,530.58,453.77,107.99,610.58,224.13,1032.87,561.59,57.54,514.78,,1065.13,827.11,
112,382.48,27.95,395.84,251.22,,676.76,266.73,1487.34,732.73,498.7,733.41,788.43,1356.85,609.96,419.42,,767.52,704.98,
113,563.13,1065.54,297.07,1063.05,,441.16,683.45,1354.86,437.07,295.68,426.17,670.56,1217.42,2459.33,259.13,,722.87,595.21,
114,434.87,877.53,584.14,938.27,,621.15,282.97,1118.51,1291.18,890.52,1029.9,149.16,1090.38,764.19,845.05,,519.72,490.58,
115,201.49,653.78,712.4,603.78,,884.36,1209.37,641.38,1051.09,794.34,881.99,618.08,761.5,486.41,736.33,,353.01,301.73,
116,555.27,525.39,602.43,447.4,,741.68,1071.23,415.43,934.32,471.38,622.4,82.83,412.51,1610.05,544.58,,173.71,884.52,
117,877.96,1028.78,415.43,76.44,,608.15,946.35,8.28,635.38,580.74,423.41,1388.24,640.63,1452.83,870.59,,1312.24,779.13,
118,744.47,1220.3,336.38,193.09,,768.48,721.42,818.86,391.66,340.29,174.66,1269.94,550.03,1147.7,746.28,,1160.06,619.66,
119,624.39,829.97,196.65,2742.62,,652.83,270.02,710.14,831.78,664.23,1282.33,764.52,386.35,1021.93,629.96,,883.06,533.29,
120,411.52,500.91,816.65,2731.03,,794.6,1078.81,610.29,720.68,442.6,1028.21,514.75,1142.41,794.86,1041.06,,537.19,555.68,
121,239.37,652.83,697.95,2726.55,,672.37,825.8,519.72,613.86,346.22,811.93,178.4,993.75,510.79,920.76,,1079.56,432.06,
122,750.07,380.36,588.42,2741.92,,458.15,620.38,441.59,519.72,269.03,653.71,786.46,610.49,666.18,828.25,,866.58,315.92,
123,642.58,2139.75,498.27,707.09,,281.91,449.5,910.17,363.06,194.5,371.15,665.1,503.65,1143.8,496.48,,775.32,520.87,
124,554.33,2022.1,713.16,497.61,,841.89,1050.3,781.43,697.8,1324.42,1950.97,486.4,914.7,876.53,722.64,,732.52,230.93,
125,385.35,1914.73,576.86,803.0,,705.75,904.08,663.79,586.99,1186.1,1690.76,227.0,821.39,727.85,685.03,,590.41,350.2,
126,1141.43,977.55,368.21,1175.43,,601.41,747.27,472.41,484.5,944.33,1450.66,470.22,736.89,1141.25,532.79,,793.74,281.91,
127,770.98,860.9,952.4,837.42,,422.32,511.78,855.7,964.72,609.52,1144.56,736.97,631.83,983.32,92.66,,651.12,218.32,
128,557.41,656.37,838.91,604.65,,804.19,936.0,770.6,864.6,247.92,730.64,620.72,681.96,709.2,761.34,,399.42,832.74,
129,998.98,481.0,100.73,913.17,,679.24,835.05,558.3,614.35,915.87,1264.7,514.83,554.87,927.83,709.39,,595.44,752.27,
130,715.66,260.97,405.89,786.71,,563.6,448.62,427.64,521.97,1576.83,960.62,237.44,436.43,780.88,590.46,,779.56,668.5,
131,544.82,693.31,408.79,476.71,,1056.96,542.45,482.51,709.03,1438.29,487.79,940.1,610.3,526.17,497.89,,657.37,573.89,
132,1768.71,588.22,295.92,660.37,,945.21,392.22,161.18,580.49,1187.73,640.32,850.77,561.56,100.41,332.3,,542.66,420.24,
133,76.66,497.14,28.59,1284.48,,828.21,695.9,522.96,458.35,737.09,800.43,690.14,446.23,888.25,850.11,,354.18,1173.79,
134,1087.62,275.12,484.47,1402.67,,648.35,558.71,505.83,731.99,465.41,560.92,659.52,358.06,665.64,723.84,,623.75,910.17,
135,948.72,511.45,625.39,1511.58,,498.71,317.33,400.63,519.4,1155.03,757.7,674.46,209.44,226.73,623.75,,524.15,790.76,
136,691.15,1027.02,408.53,1625.88,,375.46,640.08,835.26,648.37,1060.36,455.94,546.85,612.45,1505.63,546.97,,434.87,679.24,
137,35.61,857.13,316.51,2066.57,,701.24,1176.04,622.55,535.66,615.02,1387.24,317.33,523.99,1354.86,1086.74,,1060.68,387.17,
138,570.75,603.35,233.28,579.48,,591.92,886.03,374.17,436.32,1258.99,1246.71,483.14,444.21,1084.27,945.68,,912.3,928.91,
139,363.08,490.58,86.97,736.33,,1079.22,737.45,585.0,280.92,1142.18,1000.68,1031.9,250.9,737.45,698.79,,775.35,740.51,
140,531.75,114.62,27.23,615.82,,933.23,517.74,482.51,909.35,1010.51,787.58,905.13,803.2,546.62,957.53,,435.22,659.04,
141,1972.96,113.48,722.87,413.04,,801.62,253.05,388.17,677.74,892.31,362.04,675.37,687.52,134.48,864.61,,978.19,379.81,
142,2300.1,1004.18,613.86,265.46,,676.37,1265.9,777.22,565.27,754.84,680.89,377.88,856.68,1048.39,605.54,,873.54,264.58,
143,1080.03,898.55,521.85,482.77,,458.15,1135.28,615.57,406.85,158.35,482.17,170.54,758.22,686.74,734.67,,692.77,578.5,
144,953.36,715.66,436.86,1031.32,,264.08,908.08,443.57,894.56,658.54,326.12,665.1,387.79,588.42,595.42,,1396.17,392.84,
145,519.88,594.36,832.2,888.48,,122.55,726.3,561.73,766.03,2571.38,1050.3,472.61,283.97,423.39,415.63,,994.26,784.58,
146,393.93,937.64,709.07,635.03,,834.95,486.54,437.84,648.46,2343.39,903.92,389.43,757.59,232.61,661.37,,1081.38,561.56,
147,78.62,765.13,590.06,421.17,,693.31,458.09,109.62,541.19,2092.11,770.98,189.66,489.91,1318.53,982.6,,952.31,450.16,
148,565.67,386.34,209.73,1038.88,,406.85,927.92,561.59,1021.07,391.66,529.03,468.61,371.87,1169.67,846.84,,721.85,362.04,
149,2494.22,640.06,998.98,930.94,,1016.65,805.18,763.52,919.76,602.81,1103.45,797.97,579.96,1035.62,497.89,,895.55,223.41,
150,2406.13,25.93,209.81,741.5,,872.72,691.61,629.39,827.25,407.85,993.79,562.54,667.06,910.33,407.53,,1561.42,654.19,
151,2053.3,609.43,707.4,171.37,,744.16,487.54,432.32,520.23,331.05,799.13,462.32,1140.78,662.8,250.08,,1291.18,402.74,
152,705.75,504.84,565.58,654.15,,1009.39,1140.68,349.1,55.95,627.97,563.74,276.0,1012.76,129.8,1583.13,,1168.05,336.03,
153,591.56,336.27,230.53,799.06,,790.56,1125.35,601.62,668.63,518.93,845.44,906.61,892.02,1117.51,1225.59,,1054.09,768.01,
154,332.05,190.57,817.69,654.72,,671.59,516.13,518.57,448.79,312.55,556.5,816.54,676.37,1004.18,912.85,,769.54,365.23,
155,752.48,997.52,604.42,403.01,,751.43,580.66,444.12,638.64,910.66,309.45,590.18,406.53,805.88,681.14,,509.79,276.0,
156,606.42,883.65,433.32,729.1,,613.41,213.75,642.29,445.53,807.76,637.23,492.69,85.73,462.82,329.43,,609.31,982.36,
157,291.82,663.89,284.88,411.6,,486.11,1452.94,518.88,1339.66,716.37,437.95,717.08,2738.85,595.77,1612.23,,506.77,783.88,
158,970.92,503.51,96.6,716.4,,722.71,1319.72,420.17,1189.21,351.35,1060.13,562.55,2619.29,448.89,1324.82,,414.11,619.91,
159,864.6,312.27,1503.87,599.44,,787.58,1082.26,871.56,1051.03,558.13,910.13,235.5,1797.48,1010.51,944.7,,1283.95,578.95,
160,667.86,1096.55,2002.3,492.94,,665.37,769.06,780.97,787.6,410.34,774.53,529.29,853.33,734.67,1254.5,,1129.07,739.97,
161,403.66,1085.76,2314.12,241.34,,552.59,394.87,194.56,681.37,183.8,527.74,309.98,543.37,602.89,1046.42,,857.28,486.11,
162,572.79,961.31,2016.68,992.13,,361.04,1884.24,634.96,337.27,679.17,336.27,673.37,1040.72,726.28,1106.65,,619.73,374.05,
163,461.95,737.96,465.08,884.6,,206.49,1758.25,919.87,656.37,440.54,177.61,566.53,919.53,502.62,494.42,,940.14,615.25,
164,220.58,458.32,434.32,750.36,,1585.36,1431.76,666.11,557.83,331.41,853.58,472.02,693.6,1090.32,1155.92,,753.55,522.28,
165,472.68,1118.51,1497.88,583.9,,1332.95,1167.06,443.01,390.48,251.22,731.93,166.62,1004.33,789.6,1015.86,,566.37,773.54,
166,552.62,870.56,1393.04,354.02,,1088.09,108.35,666.37,719.48,176.44,621.35,808.47,435.81,661.37,108.89,,498.11,550.59,
167,445.23,1236.62,1291.21,962.3,,889.36,858.33,938.06,608.5,1294.29,527.11,590.38,898.14,547.59,764.24,,374.82,456.15,
168,179.57,930.94,538.13,841.55,,709.44,748.83,1458.01,505.74,922.06,361.04,498.13,682.8,280.06,397.0,,601.1,371.81,
169,674.08,689.77,981.3,440.22,,1547.28,662.92,1329.54,905.6,810.02,975.97,348.0,575.82,134.7,2146.93,,788.58,225.23,
170,589.4,475.92,400.15,1185.85,,1249.38,404.79,1091.38,724.62,465.3,836.45,230.79,662.78,847.89,1517.86,,666.37,892.84,
171,433.78,570.05,588.18,1007.4,,983.21,823.85,795.62,468.29,622.1,608.5,341.04,570.05,640.4,1163.93,,552.56,788.01,
172,251.89,304.41,738.07,102.2,,631.95,688.52,635.38,689.77,2727.56,401.16,822.86,100.62,457.77,745.47,,278.94,604.97,
173,948.81,2059.91,419.87,838.33,,1133.88,563.6,463.86,558.94,1672.09,922.78,701.89,1323.55,1104.76,497.89,,1699.62,383.31,
174,817.62,1050.03,749.89,714.57,,940.14,249.37,1634.6,435.82,905.23,718.35,592.13,1215.43,955.06,104.04,,1551.02,1025.06,
175,696.69,1453.18,840.5,758.97,,661.76,807.82,1921.49,204.68,685.54,631.08,311.6,1118.57,682.33,552.59,,1284.04,909.18,
176,398.16,1780.13,1097.43,626.15,,968.26,712.83,1278.08,636.53,1100.1,618.37,1142.66,964.47,358.28,2483.08,,838.73,699.79,
177,1054.87,885.03,771.54,503.11,,835.8,324.42,405.42,534.86,826.17,514.89,754.44,766.52,1200.52,1686.4,,326.1,445.23,
178,964.72,534.69,498.84,717.0,,657.82,371.9,1225.02,1151.89,589.53,766.84,1342.21,599.24,956.49,1542.93,,1429.6,782.88,
179,672.21,759.16,278.94,416.31,,1490.42,555.68,1084.77,1017.86,1313.44,512.73,1115.76,513.16,762.9,1275.5,,1293.38,702.84,
180,562.78,569.58,158.58,1068.18,,1199.33,425.49,956.05,774.56,1014.98,273.12,919.0,294.6,543.33,1034.45,,929.07,501.21,
181,302.42,405.79,253.76,949.35,,1070.23,305.21,616.65,667.37,618.11,721.98,472.93,759.68,384.17,1001.05,,1381.89,792.37,
182,1014.98,339.03,1600.69,749.46,,818.69,672.75,1091.55,392.65,653.58,498.51,531.39,636.12,893.18,909.63,,1302.56,433.46,
183,846.81,501.58,765.89,217.5,,533.7,970.47,1002.19,22.2,235.6,397.68,1725.25,417.16,738.6,809.76,,994.85,598.98,
184,461.95,919.53,650.55,2216.19,,2479.15,698.38,771.5,604.94,2110.41,1207.38,1610.04,853.72,606.49,835.18,,676.29,402.53,
185,136.45,652.44,439.24,2320.49,,2293.02,578.51,596.94,2517.12,2497.34,933.28,977.12,745.13,253.23,702.93,,1390.46,769.52,
186,426.04,534.08,250.27,1900.72,,1629.36,369.91,1065.19,1773.63,1000.73,712.4,757.03,587.6,751.31,1598.03,,631.4,659.37,
187,628.82,233.46,831.13,1118.29,,1163.4,202.55,934.53,541.62,611.4,424.34,1113.52,460.73,549.61,1346.15,,1060.41,558.56,
188,939.31,870.56,255.21,989.46,,1026.04,1185.72,804.72,1247.21,364.93,227.2,1035.95,528.15,1696.44,1228.36,,929.19,305.59,
189,828.75,773.41,914.05,870.59,,897.68,972.02,572.21,1107.9,2096.24,65.43,158.58,403.65,1535.06,829.71,,928.1,828.25,
190,631.38,672.21,629.47,455.3,,665.88,702.33,773.54,741.06,2203.2,605.94,102.41,288.78,1232.6,394.87,,1551.27,632.14,
